id,region,group,counts
6,IFC,Sham_Novel,542.536
6,PRL,Sham_Novel,492.122
6,ACC,Sham_Novel,599.225
6,M2C,Sham_Novel,635.48
6,DPC,Sham_Novel,512.861
6,IFC,Sham_Novel,514.449
6,PRL,Sham_Novel,576.586
6,ACC,Sham_Novel,579.395
6,DPC,Sham_Novel,395.46
6,ACC,Sham_Novel,392.925
6,IFC,Sham_Novel,314.008
6,PRL,Sham_Novel,423.657
6,PRL,Sham_Novel,436.685
6,DPC,Sham_Novel,387.303
6,IFC,Sham_Novel,358.802
6,PRL,Sham_Novel,462.111
6,PRL,Sham_Novel,359.852
6,DPC,Sham_Novel,441.41
6,ACC,Sham_Novel,485.497
6,IFC,Sham_Novel,354.326
6,PRL,Sham_Novel,426.594
6,PRL,Sham_Novel,439.822
6,ACC,Sham_Novel,367.453
6,DPC,Sham_Novel,326.1
6,IFC,Sham_Novel,406.478
6,PRL,Sham_Novel,387.404
6,PRL,Sham_Novel,447.971
6,PSTC,Sham_Novel,280.885
6,V2C,Sham_Novel,530.583
6,LENT,Sham_Novel,299.552
6,PRH,Sham_Novel,209.726
6,TE2,Sham_Novel,184.185
6,PSTC,Sham_Novel,246.838
6,LENT,Sham_Novel,388.62
6,LENT,Sham_Novel,299.623
6,TE2,Sham_Novel,132.965
6,PSTC,Sham_Novel,435.543
6,TE2,Sham_Novel,215.613
6,VSUB,Sham_Novel,146.603
6,TE2,Sham_Novel,157.543
6,V2C,Sham_Novel,452.957
6,V2C,Sham_Novel,566.129
6,LENT,Sham_Novel,370.365
6,TE2,Sham_Novel,228.168
6,V2C,Sham_Novel,766.094
6,PSTC,Sham_Novel,212.124
6,LENT,Sham_Novel,279.046
6,LENT,Sham_Novel,367.068
6,PSTC,Sham_Novel,265.84
6,PRH,Sham_Novel,207.567
6,TE2,Sham_Novel,267.546
6,V2C,Sham_Novel,570.582
6,PRH,Sham_Novel,185.182
6,TE2,Sham_Novel,255.459
6,PSTC,Sham_Novel,154.166
6,LENT,Sham_Novel,283.569
6,LENT,Sham_Novel,249.259
6,LENT,Sham_Novel,310.367
6,PRH,Sham_Novel,339.782
6,TE2,Sham_Novel,520.253
6,V2C,Sham_Novel,686.522
6,TE2,Sham_Novel,275.418
6,PSTC,Sham_Novel,244.854
6,LENT,Sham_Novel,335.897
6,LENT,Sham_Novel,363.768
6,PRH,Sham_Novel,379.606
6,LENT,Sham_Novel,418.53
6,LENT,Sham_Novel,391.204
6,V2C,Sham_Novel,818.72
6,LENT,Sham_Novel,432.606
6,LENT,Sham_Novel,428.291
6,TE2,Sham_Novel,421.452
6,V2C,Sham_Novel,831.959
6,TE2,Sham_Novel,464.103
6,LENT,Sham_Novel,342.871
6,LENT,Sham_Novel,379.473
6,PSTC,Sham_Novel,373.74
6,LENT,Sham_Novel,394.598
6,LENT,Sham_Novel,477.369
6,PSTC,Sham_Novel,354.005
6,DCA3,Sham_Novel,750.686
6,DDG,Sham_Novel,1503.71
6,DCA1,Sham_Novel,376.077
6,PSTC,Sham_Novel,212.166
6,LENT,Sham_Novel,265.176
6,LENT,Sham_Novel,244.909
6,PRH,Sham_Novel,410.596
6,TE2,Sham_Novel,392.697
6,MOC,Sham_Novel,240.416
6,M2C,Sham_Novel,92.469
6,VOC,Sham_Novel,301.121
6,MOC,Sham_Novel,237.142
6,M2C,Sham_Novel,167.187
6,VOC,Sham_Novel,464.577
6,MOC,Sham_Novel,447.199
6,PRL,Sham_Novel,297.002
6,M2C,Sham_Novel,172.666
6,PRL,Sham_Novel,274.916
6,M2C,Sham_Novel,206.792
6,DDG,Sham_Novel,198.717
6,DCA1,Sham_Novel,193.648
6,DCA3,Sham_Novel,200.064
6,DDG,Sham_Novel,133.267
6,DCA1,Sham_Novel,141.774
6,DCA3,Sham_Novel,155.566
6,DDG,Sham_Novel,117.454
6,DCA1,Sham_Novel,113.811
6,DCA3,Sham_Novel,122.986
6,DCA1,Sham_Novel,74.1813
6,DCA3,Sham_Novel,66.6506
6,VOC,Sham_Novel,420.088
6,PRL,Sham_Novel,449.421
6,M2C,Sham_Novel,479.382
6,DPC,Sham_Novel,146.074
6,IFC,Sham_Novel,108.59
6,PRL,Sham_Novel,219.919
6,ACC,Sham_Novel,206.837
6,M2C,Sham_Novel,150.72
6,VOC,Sham_Novel,389.643
6,MOC,Sham_Novel,371.037
6,PRL,Sham_Novel,234.297
6,M2C,Sham_Novel,258.899
6,VOC,Sham_Novel,387.425
6,MOC,Sham_Novel,414.882
6,PRL,Sham_Novel,319.732
6,M2C,Sham_Novel,348.568
6,DPC,Sham_Novel,427.12
6,IFC,Sham_Novel,429.297
6,PRL,Sham_Novel,291.151
6,M2C,Sham_Novel,278.458
6,DPC,Sham_Novel,391.534
6,IFC,Sham_Novel,351.907
6,M2C,Sham_Novel,265.792
6,DPC,Sham_Novel,351.135
6,M2C,Sham_Novel,358.242
6,IFC,Sham_Novel,311.735
6,PRL,Sham_Novel,410.814
6,ACC,Sham_Novel,364.153
6,M2C,Sham_Novel,406.538
6,DPC,Sham_Novel,338.285
6,IFC,Sham_Novel,320.441
6,PRL,Sham_Novel,444.586
6,ACC,Sham_Novel,308.034
6,LENT,Sham_Novel,564.51
6,LENT,Sham_Novel,510.139
6,PSTC,Sham_Novel,542.161
6,PRH,Sham_Novel,482.348
6,TE2,Sham_Novel,479.275
6,VSUB,Sham_Novel,344.17
6,DSUB,Sham_Novel,253
6,DDG,Sham_Novel,110.648
6,DCA3,Sham_Novel,232.594
6,DDG,Sham_Novel,181.585
6,DCA1,Sham_Novel,185.165
6,DCA1,Sham_Novel,64.9638
6,DDG,Sham_Novel,156.016
6,DCA1,Sham_Novel,101.223
6,IFC,Sham_Novel,284.903
6,PRL,Sham_Novel,322.765
6,ACC,Sham_Novel,337.995
6,M2C,Sham_Novel,131.826
6,DPC,Sham_Novel,161.99
6,PRL,Sham_Novel,183.537
6,ACC,Sham_Novel,222.693
6,IFC,Sham_Novel,235.246
6,PRL,Sham_Novel,260.873
6,DPC,Sham_Novel,154.636
6,ACC,Sham_Novel,178.203
6,DPC,Sham_Novel,464.407
6,IFC,Sham_Novel,349.317
6,PRL,Sham_Novel,425.532
6,ACC,Sham_Novel,437.633
6,DPC,Sham_Novel,355.275
6,IFC,Sham_Novel,388.517
6,PRL,Sham_Novel,396.061
6,ACC,Sham_Novel,464.151
6,M2C,Sham_Novel,443.91
6,DPC,Sham_Novel,417.13
6,IFC,Sham_Novel,339.226
6,PRL,Sham_Novel,232.302
6,ACC,Sham_Novel,306.039
6,DPC,Sham_Novel,343.527
6,IFC,Sham_Novel,402.096
6,PRL,Sham_Novel,336.615
6,ACC,Sham_Novel,220.447
6,PRL,Sham_Novel,228.138
6,M2C,Sham_Novel,166.434
6,VOC,Sham_Novel,449.695
6,MOC,Sham_Novel,285.66
6,PRL,Sham_Novel,255.961
6,M2C,Sham_Novel,171.265
6,VOC,Sham_Novel,285.501
6,MOC,Sham_Novel,339.501
6,PRL,Sham_Novel,248.742
6,PRL,Sham_Novel,229.448
6,M2C,Sham_Novel,106
6,LENT,Sham_Novel,102.973
6,PSTC,Sham_Novel,253.902
6,VCA3,Sham_Novel,125.945
6,VDG,Sham_Novel,126.309
6,V2C,Sham_Novel,298.669
6,VOC,Sham_Novel,539.219
6,VOC,Sham_Novel,386.856
6,MOC,Sham_Novel,326.065
6,PRL,Sham_Novel,205.494
6,VOC,Sham_Novel,377.058
6,MOC,Sham_Novel,470.6
6,M2C,Sham_Novel,257.089
6,VOC,Sham_Novel,353.023
6,MOC,Sham_Novel,248.775
6,PRL,Sham_Novel,184.766
6,VOC,Sham_Novel,394.653
6,MOC,Sham_Novel,222.014
6,PRL,Sham_Novel,151.343
6,PRL,Sham_Novel,430.871
6,VOC,Sham_Novel,378.338
6,MOC,Sham_Novel,264.647
6,M2C,Sham_Novel,181.499
6,DPC,Sham_Novel,310.289
6,IFC,Sham_Novel,354.925
6,PRL,Sham_Novel,326.782
6,M2C,Sham_Novel,320.795
6,PRL,Sham_Novel,343.163
6,M2C,Sham_Novel,247.856
6,M2C,Sham_Novel,120.842
6,ACC,Sham_Novel,255.23
6,PRL,Sham_Novel,216.421
6,IFC,Sham_Novel,194.808
6,DPC,Sham_Novel,228.004
7,VOC,Sham_Familiar,700.439
7,PRL,Sham_Familiar,662.617
7,ACC,Sham_Familiar,482.165
7,M2C,Sham_Familiar,226.513
7,IFC,Sham_Familiar,688.667
7,PRL,Sham_Familiar,778.749
7,ACC,Sham_Familiar,569.349
7,VOC,Sham_Familiar,545.55
7,MOC,Sham_Familiar,458.902
7,PRL,Sham_Familiar,341.763
7,DPC,Sham_Familiar,542.814
7,MOC,Sham_Familiar,701.264
7,IFC,Sham_Familiar,674.904
7,PRL,Sham_Familiar,707.921
7,ACC,Sham_Familiar,491.664
7,DPC,Sham_Familiar,552.455
7,IFC,Sham_Familiar,672.012
7,PRL,Sham_Familiar,720.05
7,ACC,Sham_Familiar,474.318
7,IFC,Sham_Familiar,524.133
7,PRL,Sham_Familiar,455.839
7,ACC,Sham_Familiar,401.182
7,DPC,Sham_Familiar,701.81
7,IFC,Sham_Familiar,731.219
7,PRL,Sham_Familiar,889.171
7,ACC,Sham_Familiar,925.945
7,DPC,Sham_Familiar,496.657
7,IFC,Sham_Familiar,618.559
7,IFC,Sham_Familiar,602.978
7,PRL,Sham_Familiar,743.914
7,PRL,Sham_Familiar,695.129
7,ACC,Sham_Familiar,516.16
7,IFC,Sham_Familiar,629.598
7,PRL,Sham_Familiar,708.638
7,PRL,Sham_Familiar,665.119
7,DPC,Sham_Familiar,535.319
7,DPC,Sham_Familiar,579.366
7,DPC,Sham_Familiar,663.215
7,IFC,Sham_Familiar,589.425
7,PRL,Sham_Familiar,602.238
7,ACC,Sham_Familiar,406.498
7,M2C,Sham_Familiar,353.352
7,DPC,Sham_Familiar,670.169
7,IFC,Sham_Familiar,651.248
7,PRL,Sham_Familiar,736.481
7,ACC,Sham_Familiar,497.092
7,IFC,Sham_Familiar,556.725
7,PRL,Sham_Familiar,691.94
7,ACC,Sham_Familiar,493.133
7,DPC,Sham_Familiar,422.647
7,VOC,Sham_Familiar,480.363
7,MOC,Sham_Familiar,489.389
7,PRL,Sham_Familiar,373.23
7,M2C,Sham_Familiar,187.166
7,DPC,Sham_Familiar,550.24
7,IFC,Sham_Familiar,690.384
7,PRL,Sham_Familiar,719.276
7,PRL,Sham_Familiar,490.15
7,DPC,Sham_Familiar,733.84
7,IFC,Sham_Familiar,724.039
7,PRL,Sham_Familiar,724.039
7,PRL,Sham_Familiar,539.959
7,M2C,Sham_Familiar,299.535
7,DCA1,Sham_Familiar,72.2474
7,DCA3,Sham_Familiar,66.934
7,DCA1,Sham_Familiar,35.229
7,DCA3,Sham_Familiar,24.2387
7,PRH,Sham_Familiar,217.764
7,TE2,Sham_Familiar,143.467
7,V2C,Sham_Familiar,310.403
7,DPC,Sham_Familiar,602.958
7,IFC,Sham_Familiar,754.263
7,PRL,Sham_Familiar,819.071
7,ACC,Sham_Familiar,616.233
7,M2C,Sham_Familiar,502.311
7,DPC,Sham_Familiar,477.179
7,IFC,Sham_Familiar,494.161
7,PRL,Sham_Familiar,680.6
7,ACC,Sham_Familiar,496.719
7,M2C,Sham_Familiar,234.469
7,IFC,Sham_Familiar,603.131
7,PRL,Sham_Familiar,579.164
7,ACC,Sham_Familiar,547.85
7,M2C,Sham_Familiar,378.582
7,VOC,Sham_Familiar,512.475
7,MOC,Sham_Familiar,393.651
7,VOC,Sham_Familiar,327.845
7,PRL,Sham_Familiar,291.589
7,VCA1,Sham_Familiar,177.173
7,ICA1,Sham_Familiar,91.3958
7,V2C,Sham_Familiar,727.647
7,V2C,Sham_Familiar,677.579
7,TE2,Sham_Familiar,260.436
7,V2C,Sham_Familiar,587.886
7,V2C,Sham_Familiar,579.644
7,VCA1,Sham_Familiar,305.081
7,ICA3,Sham_Familiar,185.42
7,ICA1,Sham_Familiar,184.233
7,ICA1,Sham_Familiar,278.317
7,VCA1,Sham_Familiar,232.648
7,TE2,Sham_Familiar,359.03
7,VDG,Sham_Familiar,271.552
7,VCA3,Sham_Familiar,266.751
7,IDG,Sham_Familiar,160.673
7,ICA3,Sham_Familiar,124.01
7,V2C,Sham_Familiar,1122.58
7,V2C,Sham_Familiar,1196.69
7,VSUB,Sham_Familiar,243.201
7,PRH,Sham_Familiar,359.993
7,V2C,Sham_Familiar,719.047
7,V2C,Sham_Familiar,880.835
7,PRH,Sham_Familiar,304.063
7,V2C,Sham_Familiar,953.393
7,V2C,Sham_Familiar,688.039
7,PRH,Sham_Familiar,368.125
7,VDG,Sham_Familiar,252.263
7,TE2,Sham_Familiar,203.715
7,VSUB,Sham_Familiar,212.765
7,V2C,Sham_Familiar,903.857
7,V2C,Sham_Familiar,777.339
7,VOC,Sham_Familiar,606.141
7,MOC,Sham_Familiar,556.967
7,VOC,Sham_Familiar,585.776
7,MOC,Sham_Familiar,514.283
7,PRL,Sham_Familiar,391.239
7,VOC,Sham_Familiar,759.121
7,MOC,Sham_Familiar,691.803
7,PRL,Sham_Familiar,711.671
7,M2C,Sham_Familiar,155.154
7,VOC,Sham_Familiar,636.322
7,MOC,Sham_Familiar,584.16
7,PRL,Sham_Familiar,374.387
7,DPC,Sham_Familiar,795.615
7,IFC,Sham_Familiar,713.702
7,PRL,Sham_Familiar,532.783
7,M2C,Sham_Familiar,224.747
7,DPC,Sham_Familiar,629.443
7,IFC,Sham_Familiar,589.918
7,PRL,Sham_Familiar,553.097
7,ACC,Sham_Familiar,406.163
7,DDG,Sham_Familiar,142.327
7,DCA3,Sham_Familiar,154.722
7,DCA1,Sham_Familiar,130.783
8,DPC,Lesion_Familiar,376.31
8,M2C,Lesion_Familiar,196.708
8,IFC,Lesion_Familiar,339.79
8,PRL,Lesion_Familiar,426.259
8,PRL,Lesion_Familiar,436.647
8,ACC,Lesion_Familiar,405.025
8,DPC,Lesion_Familiar,560.448
8,IFC,Lesion_Familiar,416.304
8,ACC,Lesion_Familiar,301.612
8,DPC,Lesion_Familiar,238.208
8,IFC,Lesion_Familiar,279.332
8,PRL,Lesion_Familiar,370.625
8,PRL,Lesion_Familiar,252.154
8,ACC,Lesion_Familiar,259.106
8,IFC,Lesion_Familiar,301.525
8,PRL,Lesion_Familiar,363.607
8,PRL,Lesion_Familiar,274.69
8,DPC,Lesion_Familiar,343.732
8,IFC,Lesion_Familiar,200.064
8,PRL,Lesion_Familiar,370.115
8,PRL,Lesion_Familiar,360.432
8,ACC,Lesion_Familiar,304.603
8,M2C,Lesion_Familiar,85.4288
8,DCA3,Lesion_Familiar,52.6668
8,DCA1,Lesion_Familiar,227.056
8,DDG,Lesion_Familiar,285.394
8,VCA1,Lesion_Familiar,344.663
8,VDG,Lesion_Familiar,253.202
8,VCA1,Lesion_Familiar,452.471
8,VCA3,Lesion_Familiar,195.611
8,ICA1,Lesion_Familiar,197.872
8,ICA3,Lesion_Familiar,138.167
8,ICA1,Lesion_Familiar,225.489
8,ICA3,Lesion_Familiar,182.698
8,PRH,Lesion_Familiar,152.237
8,TE2,Lesion_Familiar,131.788
8,V2C,Lesion_Familiar,448.689
8,PSTC,Lesion_Familiar,150.91
8,LENT,Lesion_Familiar,144.206
8,LENT,Lesion_Familiar,207.321
8,PRH,Lesion_Familiar,174.075
8,V2C,Lesion_Familiar,498.185
8,VOC,Lesion_Familiar,347.403
8,MOC,Lesion_Familiar,404.251
8,PRL,Lesion_Familiar,163.782
8,M2C,Lesion_Familiar,151.905
8,DDG,Lesion_Familiar,209.03
8,DCA1,Lesion_Familiar,185.055
8,DCA3,Lesion_Familiar,165.132
8,DDG,Lesion_Familiar,157.431
8,DCA1,Lesion_Familiar,196.873
8,DCA3,Lesion_Familiar,98.2884
8,VOC,Lesion_Familiar,307.348
8,MOC,Lesion_Familiar,260.963
8,PRL,Lesion_Familiar,137.23
8,VOC,Lesion_Familiar,252.005
8,MOC,Lesion_Familiar,337.075
8,PRL,Lesion_Familiar,254.305
8,M2C,Lesion_Familiar,117.565
8,PRH,Lesion_Familiar,314.656
8,TE2,Lesion_Familiar,262.615
8,V2C,Lesion_Familiar,562.573
8,PSTC,Lesion_Familiar,280.15
8,LENT,Lesion_Familiar,406.219
8,LENT,Lesion_Familiar,298.793
8,LENT,Lesion_Familiar,349.775
8,DDG,Lesion_Familiar,83.1952
8,DCA1,Lesion_Familiar,55.9118
8,DCA3,Lesion_Familiar,101.62
8,DCA1,Lesion_Familiar,97.4518
8,DDG,Lesion_Familiar,90.3743
8,DCA3,Lesion_Familiar,85.4421
8,ACC,Lesion_Familiar,272.674
8,PRL,Lesion_Familiar,323.092
8,PRL,Lesion_Familiar,248.195
8,ACC,Lesion_Familiar,211.178
8,IFC,Lesion_Familiar,262.619
8,PRL,Lesion_Familiar,341.378
8,PRL,Lesion_Familiar,367.72
8,DPC,Lesion_Familiar,124.11
8,IFC,Lesion_Familiar,300.095
8,PRL,Lesion_Familiar,362.598
8,PRL,Lesion_Familiar,293.744
8,ACC,Lesion_Familiar,159.178
8,ACC,Lesion_Familiar,222.978
8,PRL,Lesion_Familiar,366.783
8,PRL,Lesion_Familiar,404.89
8,IFC,Lesion_Familiar,323.89
8,VOC,Lesion_Familiar,269.543
8,MOC,Lesion_Familiar,204.843
8,PRL,Lesion_Familiar,359.082
8,DCA1,Lesion_Familiar,174.713
8,DDG,Lesion_Familiar,185.038
8,DCA3,Lesion_Familiar,225.115
8,DCA1,Lesion_Familiar,156.035
8,DDG,Lesion_Familiar,182.161
8,DCA3,Lesion_Familiar,218.217
8,PRH,Lesion_Familiar,189.232
8,TE2,Lesion_Familiar,161.956
8,V2C,Lesion_Familiar,409.024
8,DPC,Lesion_Familiar,464.058
8,PRL,Lesion_Familiar,444.586
8,M2C,Lesion_Familiar,254.575
8,IFC,Lesion_Familiar,478.722
8,PRL,Lesion_Familiar,455.7
8,PRL,Lesion_Familiar,439.822
8,ACC,Lesion_Familiar,420.87
8,ACC,Lesion_Familiar,322.412
8,DPC,Lesion_Familiar,567.175
8,IFC,Lesion_Familiar,537.43
8,PRL,Lesion_Familiar,444.586
8,VOC,Lesion_Familiar,422.582
8,MOC,Lesion_Familiar,501.844
8,PRL,Lesion_Familiar,303.434
8,M2C,Lesion_Familiar,242.44
8,VOC,Lesion_Familiar,526.686
8,VOC,Lesion_Familiar,280.522
8,MOC,Lesion_Familiar,299.311
8,PRL,Lesion_Familiar,309.504
8,VOC,Lesion_Familiar,343.241
8,MOC,Lesion_Familiar,358.903
8,PRL,Lesion_Familiar,353.755
8,ACC,Lesion_Familiar,445.849
8,M2C,Lesion_Familiar,187.757
8,PRH,Lesion_Familiar,312.89
8,V2C,Lesion_Familiar,680.646
8,PRH,Lesion_Familiar,422.038
8,TE2,Lesion_Familiar,241.009
8,VSUB,Lesion_Familiar,217.418
8,V2C,Lesion_Familiar,624.164
8,PRH,Lesion_Familiar,161.618
8,V2C,Lesion_Familiar,414.307
8,PRH,Lesion_Familiar,293.719
8,TE2,Lesion_Familiar,244.542
8,VOC,Lesion_Familiar,286.972
8,V2C,Lesion_Familiar,374.722
8,TE2,Lesion_Familiar,122.022
8,MOC,Lesion_Familiar,269.757
8,PRL,Lesion_Familiar,194.797
8,PRH,Lesion_Familiar,251.674
8,TE2,Lesion_Familiar,159.121
8,V2C,Lesion_Familiar,397.082
8,PRH,Lesion_Familiar,289.017
8,TE2,Lesion_Familiar,239.73
8,V2C,Lesion_Familiar,347.113
8,V2C,Lesion_Familiar,488.896
8,PRH,Lesion_Familiar,102.437
8,V2C,Lesion_Familiar,146.466
33,VOC,Sham_Novel,721.688
33,PRL,Sham_Novel,427.283
33,VOC,Sham_Novel,517.237
33,PRL,Sham_Novel,755.517
33,M2C,Sham_Novel,540.179
33,DDG,Sham_Novel,437.754
33,DCA1,Sham_Novel,553.737
33,DCA3,Sham_Novel,286.259
33,DDG,Sham_Novel,354.823
33,DCA1,Sham_Novel,359.712
33,DCA3,Sham_Novel,218.839
33,VOC,Sham_Novel,446.864
33,MOC,Sham_Novel,630.892
33,VOC,Sham_Novel,151.482
33,MOC,Sham_Novel,282.217
33,PRL,Sham_Novel,315.832
33,M2C,Sham_Novel,516.565
33,VOC,Sham_Novel,192.54
33,MOC,Sham_Novel,308.999
33,PRL,Sham_Novel,851.875
33,VOC,Sham_Novel,423.185
33,MOC,Sham_Novel,727.91
33,PRL,Sham_Novel,792.384
33,PSTC,Sham_Novel,211.714
33,LENT,Sham_Novel,136.312
33,PSTC,Sham_Novel,189.969
33,LENT,Sham_Novel,390.634
33,DDG,Sham_Novel,71.2991
33,DCA1,Sham_Novel,86.041
33,DCA3,Sham_Novel,50.5181
33,LENT,Sham_Novel,326.934
33,PSTC,Sham_Novel,318.337
33,PSTC,Sham_Novel,128.439
33,LENT,Sham_Novel,117.52
33,LENT,Sham_Novel,73.7738
33,PSTC,Sham_Novel,223.928
33,LENT,Sham_Novel,334.781
33,LENT,Sham_Novel,290.503
33,LENT,Sham_Novel,211.031
33,PSTC,Sham_Novel,64.4817
33,LENT,Sham_Novel,495.487
33,LENT,Sham_Novel,252.822
33,PSTC,Sham_Novel,555.389
33,LENT,Sham_Novel,304.416
33,PSTC,Sham_Novel,383.091
33,PSTC,Sham_Novel,313.292
33,LENT,Sham_Novel,447.497
33,PSTC,Sham_Novel,394.906
33,LENT,Sham_Novel,449.872
33,MOC,Sham_Novel,388.952
33,PRL,Sham_Novel,288.27
33,MOC,Sham_Novel,352.158
33,PRL,Sham_Novel,439.225
33,PRH,Sham_Novel,619.792
33,PRL,Sham_Novel,397.973
33,IFC,Sham_Novel,184.134
33,DPC,Sham_Novel,284.923
33,MOC,Sham_Novel,324.325
33,MOC,Sham_Novel,385.14
33,PRL,Sham_Novel,665.642
33,TE2,Sham_Novel,150.745
33,PRH,Sham_Novel,195.666
33,PRH,Sham_Novel,233.804
33,TE2,Sham_Novel,269.898
33,TE2,Sham_Novel,549.858
33,DDG,Sham_Novel,180.808
33,DCA3,Sham_Novel,109.45
33,DDG,Sham_Novel,178.403
33,DCA3,Sham_Novel,130.028
33,TE2,Sham_Novel,438.847
33,DPC,Sham_Novel,236.839
33,IFC,Sham_Novel,204.678
33,PRL,Sham_Novel,382.313
33,M2C,Sham_Novel,486.245
33,ACC,Sham_Novel,388.916
33,PRH,Sham_Novel,575.012
33,TE2,Sham_Novel,715.134
33,PRH,Sham_Novel,809.59
33,TE2,Sham_Novel,832.143
33,DDG,Sham_Novel,136.183
33,DCA1,Sham_Novel,104.907
33,DCA3,Sham_Novel,159.985
33,DDG,Sham_Novel,165.453
33,DCA1,Sham_Novel,73.2771
33,PRH,Sham_Novel,56.4938
33,TE2,Sham_Novel,159.324
33,PRH,Sham_Novel,163
33,DPC,Sham_Novel,118.021
33,M2C,Sham_Novel,400.635
33,PRL,Sham_Novel,207.55
33,LENT,Sham_Novel,374.099
33,LENT,Sham_Novel,391.951
33,PSTC,Sham_Novel,223.208
33,LENT,Sham_Novel,500.161
33,LENT,Sham_Novel,358.146
33,PSTC,Sham_Novel,308.97
33,PRL,Sham_Novel,428.001
33,ACC,Sham_Novel,398.489
33,ACC,Sham_Novel,501.875
33,DPC,Sham_Novel,314.775
33,PRL,Sham_Novel,302.479
33,ACC,Sham_Novel,421.911
33,M2C,Sham_Novel,574.487
33,DDG,Sham_Novel,143.242
33,DCA3,Sham_Novel,132.468
33,DCA3,Sham_Novel,368.341
33,DCA3,Sham_Novel,157.936
33,PRL,Sham_Novel,96.676
33,PRL,Sham_Novel,211.028
33,IFC,Sham_Novel,160.331
33,DPC,Sham_Novel,228.92
33,DPC,Sham_Novel,200.123
33,IFC,Sham_Novel,99.6287
33,PRL,Sham_Novel,133.307
33,ACC,Sham_Novel,117.71
33,M2C,Sham_Novel,186.703
33,PSTC,Sham_Novel,99.0863
33,PSTC,Sham_Novel,170.98
33,LENT,Sham_Novel,169.495
33,LENT,Sham_Novel,251.885
33,PSTC,Sham_Novel,92.865
33,LENT,Sham_Novel,63.3743
33,LENT,Sham_Novel,180.929
34,DDG,Lesion_Novel,1110.1
34,DDG,Lesion_Novel,976.515
34,DCA3,Lesion_Novel,727.545
34,TE2,Lesion_Novel,283.935
34,V2C,Lesion_Novel,690.067
34,PRH,Lesion_Novel,293.853
34,LENT,Lesion_Novel,284.217
34,PSTC,Lesion_Novel,385.711
34,VOC,Lesion_Novel,389.897
34,PRL,Lesion_Novel,208.581
34,PSTC,Lesion_Novel,457.537
34,LENT,Lesion_Novel,370.81
34,LENT,Lesion_Novel,518.789
34,PRH,Lesion_Novel,199.779
34,TE2,Lesion_Novel,306.376
34,VOC,Lesion_Novel,280.009
34,PRL,Lesion_Novel,338.419
34,LENT,Lesion_Novel,496.357
34,PSTC,Lesion_Novel,500.461
34,LENT,Lesion_Novel,301.798
34,TE2,Lesion_Novel,369.799
34,PRH,Lesion_Novel,1289.99
34,IDG,Lesion_Novel,165.031
34,ICA3,Lesion_Novel,102.011
34,VDG,Lesion_Novel,96.7539
34,VCA3,Lesion_Novel,98.3341
34,PRH,Lesion_Novel,810.262
34,PRH,Lesion_Novel,176.429
34,V2C,Lesion_Novel,461.106
34,TE2,Lesion_Novel,266.269
34,MOC,Lesion_Novel,464.962
34,PRL,Lesion_Novel,346.026
34,VOC,Lesion_Novel,373.981
34,MOC,Lesion_Novel,575.711
34,M2C,Lesion_Novel,892.307
34,VOC,Lesion_Novel,364.372
34,PRL,Lesion_Novel,211.015
34,MOC,Lesion_Novel,259.308
34,DPC,Lesion_Novel,611.885
34,ACC,Lesion_Novel,335.783
34,ACC,Lesion_Novel,480.089
34,M2C,Lesion_Novel,409.664
34,M2C,Lesion_Novel,412.207
34,PRL,Lesion_Novel,543.34
34,DPC,Lesion_Novel,574.66
34,IFC,Lesion_Novel,555.662
34,PRH,Lesion_Novel,586.801
34,TE2,Lesion_Novel,521.303
34,VSUB,Lesion_Novel,156.354
34,V2C,Lesion_Novel,1002.21
34,TE2,Lesion_Novel,413.272
34,PRH,Lesion_Novel,483.179
34,PRH,Lesion_Novel,100.166
34,V2C,Lesion_Novel,687.994
34,VSUB,Lesion_Novel,98.695
34,DPC,Lesion_Novel,429.173
34,PRL,Lesion_Novel,642.287
34,ACC,Lesion_Novel,648.556
34,DPC,Lesion_Novel,413.31
34,DCA3,Lesion_Novel,243.716
34,DCA3,Lesion_Novel,172.814
34,DCA3,Lesion_Novel,182.627
34,PRH,Lesion_Novel,357.225
34,DDG,Lesion_Novel,340.802
34,DCA3,Lesion_Novel,311.327
34,DCA1,Lesion_Novel,363.87
34,DCA3,Lesion_Novel,360.856
34,PRH,Lesion_Novel,395.179
34,TE2,Lesion_Novel,548.919
34,VSUB,Lesion_Novel,167.827
34,VSUB,Lesion_Novel,243.673
34,PRH,Lesion_Novel,445.39
34,TE2,Lesion_Novel,439.775
34,TE2,Lesion_Novel,159.676
34,PRH,Lesion_Novel,224.877
34,LENT,Lesion_Novel,538.185
34,PSTC,Lesion_Novel,353.169
35,DDG,Lesion_Novel,129.219
35,DCA1,Lesion_Novel,106.274
35,DDG,Lesion_Novel,213.348
35,DCA1,Lesion_Novel,158.973
35,DDG,Lesion_Novel,159.623
35,DDG,Lesion_Novel,123.917
35,DCA1,Lesion_Novel,124.262
35,DCA3,Lesion_Novel,57.3075
35,DCA1,Lesion_Novel,42.0007
35,DCA1,Lesion_Novel,31.2555
35,DCA3,Lesion_Novel,74.8354
35,TE2,Lesion_Novel,246.668
35,PSTC,Lesion_Novel,241.001
35,PSTC,Lesion_Novel,228.724
35,LENT,Lesion_Novel,531.02
35,DCA3,Lesion_Novel,154.017
35,DDG,Lesion_Novel,115.252
35,DCA1,Lesion_Novel,121.822
